fact_id	fact
23448	wagenplat
23449	wagenplatz
23450	wagner
23451	wagthedog
23452	wah
23453	wahfrage
23454	wahl
23455	wähl
23456	wahl_o_mat
23457	wahl13
23458	wahl2013
23459	wahla
23460	wahlabend
23461	wahlakt
23462	wahlalter
23463	wahlalternull
23464	wahlaltersenkungselbstgemacht
23465	wahlamt
23466	wahlanalyse
23467	wahlanalysen
23468	wahlanfrage
23469	wahlar
23470	wahlarena
23471	wahlarena100
23472	wahlarenal
23473	wahlaufruf
23474	wahlauftakt
23475	wahlausgang
23476	wahlausschuss
23477	wählbar
23478	wahlbarometer
23479	wahlbeeinflussung
23480	wahlbenachrichtigung
23481	wahlbeobachterin
23482	wahlbeobachtermissionen
23483	wahlbeteiligung
23484	wahlbetrug
23485	wahlbezirke
23486	wahlbild
23487	wahlblog
23488	wahlboykott
23489	wahlbüro
23490	wahlcafe
23491	wahlcomputer
23492	wahldebakel
23493	wahlderqual
23494	wahldienst
23495	wahldiskussion
23496	wähle
23497	wahlempfehlung
23498	wahlen
23499	wählen
23500	wahlen2013
23501	wählengeh
23502	wählengehen
23503	wahlentscheidungshilfen
23504	wahlenvongestern
23505	wähler
23506	wählerbeendendinge
23507	wahlerfolg
23508	wählerforum
23509	wahlergebnisse
23510	wählern
23511	wählerwanderungen
23512	wählerwille
23513	wahlf
23514	wahlfakten
23515	wahlfilme
23516	wahlflausch
23517	wahlforschung
23518	wahlforu
23519	wahlforum
23520	wahlfra
23521	wahlfrage
23522	wahlfreiheit
23523	wahlfreiheitfürfamilien
23524	wahlgang
23525	wahlgang13
23526	wahlgeschenke
23527	wahlgeschenkedesgrauens
23528	wahlgg
23529	wahlgrafik
23530	wahlgrund
23531	wahlhearing
23532	wahlhelfer
23533	wahlhelferinnen
23534	wahlhilfe
23535	wahlistik
23536	wahlkabinentweet
23537	wahlkamp
23538	wahlkampf
23539	wahlkampf2013
23540	wahlkampfabschlu
23541	wahlkampfabschluss
23542	wahlkampfabschlussparty
23543	wahlkampfaktionen
23544	wahlkampfanalyse
23545	wahlkampfarena
23546	wahlkampfauftak
23547	wahlkampfauftakt
23548	wahlkampfauftakthessen
23549	wahlkampfauftaktveranstaltung
23550	wahlkampfbereichertauch
23551	wahlkampfblog
23552	wahlkampfbudgets
23553	wahlkampfdauerlauf
23554	wahlkampfeierabend
23555	wahlkampfende
23556	wahlkampfendspurt
23557	wahlkampfendspurtisnow
23558	wahlkämpfer
23559	wahlkampfes
23560	wahlkampfevent
23561	wahlkampfevents
23562	wahlkampffahrradtour
23563	wahlkampffails2013
23564	wahlkampffehler
23565	wahlkampffinanzierung
23566	wahlkampffremdeaufgaben
23567	wahlkampffrontsau
23568	wahlkampfgedönsigkeiten
23569	wahlkampfgeflüster
23570	wahlkampfgetöse
23571	wahlkampfhilfe
23572	wahlkampfhoehepunkt
23573	wahlkampfhöhepunkt
23574	wahlkampfhopping
23575	wahlkampfindustrie
23576	wahlkampfkonsequent
23577	wahlkampfkoordinator
23578	wahlkampfkosten
23579	wahlkampflied
23580	wahlkampfmachtspass
23581	wahlkampfmaterialderzukunft
23582	wahlkampfmittel
23583	wahlkampfmittemobil
23584	wahlkampfmobil
23585	wahlkampfmodus
23586	wahlkampfmotivationstweet
23587	wahlkampfpause
23588	wahlkampfphase
23589	wahlkampfplakate
23590	wahlkampfrausch
23591	wahlkampfreflexion
23592	wahlkampfrlp
23593	wahlkampfshirts
23594	wahlkampfsieg
23595	wahlkampfspot
23596	wahlkampfstand
23597	wahlkampfstandtour
23598	wahlkampfstimmenfang
23599	wahlkampftag
23600	wahlkampftour
23601	wahlkampftrinken
23602	wahlkampfundso
23603	wahlkampfurlaub
23604	wahlkampfversprechen
23605	wahlkampfwahnsinn
23606	wahlkampfwg
23607	wahlkampfwie1933
23608	wahlkampfwiediecdu
23609	wahlkampfwohnzimmer
23610	wahlkampfzeitung
23611	wahlkampfzentrale
23612	wahlkampfzeug
23613	wahlkantine
23614	wahlkompass
23615	wahlkonvent
23616	wahlkrampf
23617	wahlkreis
23618	wahlkreis200
23619	wahlkreis205
23620	wahlkreis209
23621	wahlkreis42
23622	wahlkreis52
23623	wahlkreis62
23624	wahlkreisausschuss
23625	wahlkreisbüro
23626	wahlkreisderlangenwege
23627	wahlkreisen
23628	wahlkreisgifhornpeine
23629	wahlkrieg
23630	wahlkrimi
23631	wahlkronach
23632	wahll
23633	wahllokal
23634	wahllokale
23635	wahllokaltest
23636	wahlmanipulation
23637	wahln
23638	wahlnachlese
23639	wahlnacht
23640	wahlnbg
23641	wahlomat
23642	wahlomat2
23643	wahlomatbayern
23644	wahlometer
23645	wahlopoly
23646	wahlparty
23647	wahlplakat
23648	wahlplakate
23649	wahlplakaten
23650	wahlplakateschwemme
23651	wahlplakatomat
23652	wahlpleite
23653	wahlprog
23654	wahlprognosen
23655	wahlprogr
23656	wahlprogramm
23657	wahlprogramme
23658	wahlprogrammfromhell
23659	wahlprogramms
23660	wahlpruefer
23661	wahlprüfer
23662	wahlprüfstein
23663	wahlprüfsteine
23664	wahlprüfsteinen
23665	wahlpüfsteine
23666	wahlr
23667	wahlradar
23668	wahlrage
23669	wahlräume
23670	wahlrecht
23671	wahlrechtfüralle
23672	wahlren
23673	wahlreporter
23674	wahlsager
23675	wahlschau
23676	wahlschlaf
23677	wahlschlange
23678	wahlschleichwerbung
23679	wahlsieg
23680	wahlsieg13
23681	wahlsiegertweet
23682	wahlsiegparty
23683	wahlsiegteam
23684	wahlspot
23685	wahlspots
23686	wahlterror
23687	wahltest
23688	wähltnichtcdu
23689	wahltrunkstand
23690	wähltsieab
23691	wähltsieraus
23692	wahlumfrage
23693	wahlumfragen
23694	wahlunterlagen
23695	wahlurne
23696	wahlversprechen
23697	wahlvine
23698	wahlvolk
23699	wahlwahnsinn
23700	wahlwerbespot
23701	wahlwerbetweet
23702	wahlwerbung
23703	wahlwette
23704	wahlwohnzimmer
23705	wählwöhrl
23706	wahlwunder
23707	wahlzeit
23708	wahlzettel
23709	wahlzettelfotos
23710	wahlziele
23711	wahlzirkus
23712	wahnachlese
23713	wahnbek
23714	wahnsinn
23715	wahrheit
23716	wahrheitistwaswert
23717	wahrheitkannmannichteinsperren
23718	wahrnehmung
23719	wahrnehmungsgestört
23720	wahrplakate
23721	währung
23722	währungsfonds
23723	währungskrieg
23724	währungswettbewerb
23725	waiblingen
23726	waibstadt
23727	waidmannswahn
23728	waigel
23729	wait
23730	wakeboard
23731	wakeup
23732	wakeupcall
23733	wakeupinternet
23734	wako
23735	wald
23736	waldbrunn
23737	walde
23738	waldenbuch
23739	waldenburg
23740	waldfest
23741	waldinfofahrt
23742	waldkirch
23743	waldkraiburg
23744	waldmenschen
23745	waldmünchen
23746	waldorfschule
23747	waldraff
23748	waldschlößchenbrücke
23749	waldschlösschenbrücke
23750	waldshut
23751	waldstadion
23752	waldstrassenviertel
23753	waldtag
23754	walen
23755	walfang
23756	walhalla
23757	walkampf
23758	wall
23759	wallberg
23760	walldorf
23761	wallensteintage
23762	wällerwirtschaft
23763	wallpaper
23764	wallraff
23765	wallstadt
23766	wallstreet
23767	walmart
23768	walmartstrikers
23769	walnussernte
23770	walraffplatz
23771	walrecht
23772	walsmann
23773	waltershof
23774	walterwhite
23775	waltrop
23776	wams
23777	wandel
23778	wanderarbeiter
23779	wanderbares
23780	wanderer
23781	wanderplakate
23782	wanderwitzland
23783	wandlitz
23784	wandsbek
23785	wangen
23786	wanka
23787	wanneeickel
23788	wannhörtdasendlichauf
23789	wanninger
23790	wannistwiedersommer
23791	wansner
23792	wanttoknow
23793	war
23794	warburg
23795	wäreinknaller
23796	warendorf
23797	warentest
23798	wargaming
23799	warinthewoods
23800	warjaklar
23801	warjasoooooklar
23802	warklar
23803	warlimont
23804	warlords
23805	warm
23806	wärme
23807	warmefüsse
23808	wärmehaube
23809	warmemilch
23810	warmensteinach
23811	wärmepumpe
23812	wärmepumpen
23813	warmesemmeln
23814	warmup
23815	warnemünde
23816	warnstreik
23817	warntweet
23818	warnung
23819	warnureintraum
23820	warnurzufaulzumsuchen
23821	warondrugs
23822	warp
23823	warpzone
23824	warschau
23825	warstartshere
23826	warstein
23827	warten
23828	warteschleife
23829	warteschleifen
23830	wartetweet
23831	wartezeiten
23832	wartung
23833	warum
23834	warumpiraten
23835	warumwieso
23836	warwaehlen
23837	wasauchimmer
23838	wasbleibt
23839	wäscheklammern
23840	wäschenbeuren
23841	waschmaschine
23842	waschmittelwerbung
23843	wasdiegrossmutternochwusste
23844	wasdiemediennichtfragen
23845	wasen
23846	wasenistrum
23847	wasesnichtallesgibt
23848	wasfehlt
23849	wasfüreindumm
23850	wasfüreintag
23851	wasgesagtwerdenmuss
23852	wasgesagtwerdenmusste
23853	washington
23854	wasichnochsagenwollte
23855	wasichsomache
23856	wasichsomachenwerde
23857	wasinteressiertmichmeingeschwätzvongestern
23858	wasistarbeit
23859	waskümmert
23860	wasmalnettwäre
23861	wasmannichtallesmacht
23862	wasmirsodurchdenkopfgeht
23863	wasmussdasmuss
23864	wasn
23865	wasnervt
23866	wasnichtfehlt
23867	wasnichtpassierenwird
23868	wasnun
23869	wassagtunsdas
23870	wasschatzmeistersomachen
23871	wasser
23872	wasseralfingen
23873	wasserbetriebe
23874	wasserbetrieben
23875	wasserfest
23876	wassergraben
23877	wasserhövel
23878	wasserimmund
23879	wasserschlacht
23880	wassertisch
23881	wasserversorgung
23882	wasserverträge
23883	wasserwerfer
23884	wassollndas
23885	wastedtimeimwahlkampf
23886	wasudevergessenhat
23887	waswirgerngehörthätten
23888	waswirlängstwu
23889	waswirsomachen
23890	waswürdensiearbeiten
23891	waszurwahl
23892	wat
23893	watch_dogs
23894	waterboarding
23895	watergate
23896	waterkantgate
23897	watmutmut
23898	watndalos
23899	watt
23900	wattebausch
23901	wauthier
23902	wauwau
23903	waz
23904	wb
23905	wba
23906	wbh
23907	wc
23908	wceu
23909	wcgrid
23910	wd
23911	wddw
23912	wdr
23913	wdr2
23914	wdr2wahlarena
23915	wdr4
23916	wdr5
23917	wdrweltweit
23918	we
23919	weaponsofmassdestruction
23920	weareauf
23921	wearegamer
23922	wearemany
23923	weather
23924	weavesilk
23925	web
23926	web3
23927	webde
23928	weberinsel
23929	webinar
23930	webmle
23931	webredaktion
23932	webschau
23933	website
23934	websperren
23935	webworker
23936	webzwonull
23937	wechsel
23938	wechsel13
23939	wechselburg
23940	wechselst
23941	wechselstim
23942	wechselstimmung
23943	wechselwählen
23944	wecker
23945	wedding
23946	weddinggirl
23947	wededings
23948	wedel
23949	weee
23950	week
23951	weekend
23952	weezetweet
23953	wef
23954	weg
23955	wegberg
23956	wegdamit
23957	wegduck
23958	wegmitgrün
23959	wegottools
23960	wegrenntweet
23961	wegruf
23962	wegwarensie
23963	wehling
23964	wehmut
23965	wehmuttweet
23966	wehnen
23967	wehrgerechtigkeit
23968	wehrpflicht
23969	weiblichkeit
23970	weibsmänner
23971	weichma
23972	weichmachervergiftung
23973	weiden
23974	weidenallee
23975	weidensdorf
23976	weidmann
23977	weihevolle
23978	weihnachten
23979	weihnachtsgate
23980	weihnachtszeit
23981	weil
23982	weilburg
23983	weiler
23984	weilerbach
23985	weilersonettist
23986	weilheim
23987	weilichdassage
23988	weilicheskann
23989	weiltal
23990	weimar
23991	weimarerdreieck
23992	weimer
23993	wein
23994	weindorf
23995	weinfest
23996	weingarten
23997	weinheim
23998	weinkönigin
23999	weinmarkt
24000	weinprobe
24001	weinstraße
24002	weinstrasse
24003	weisband
24004	weise
24005	weisheitszahn
24006	weißblau
24007	weißblauwählen
24008	weißebescheid
24009	weißensee
24010	weissensee
24011	weißhaarigealte
24012	weißheit
24013	weißrussland
24014	weißtebescheid
24015	weisstebescheid
24016	weißtvonwemeskommt
24017	weißwasser
24018	weisswurstfrühstück
24019	weitblick
24020	weiterbildung
24021	weiterbiszumende
24022	weiterdenken
24023	weitermachen
24024	weitersagen
24025	weiterso
24026	weiterweg
24027	weitsprung
24028	welchedrogenmussmandagenommenhaben
24029	welcome
24030	welcometotheclub
24031	welfare
24032	welike
24033	welikeit
24034	welke
24035	wella
24036	welldone
24037	welleerdball
24038	wellenord
24039	wellington
24040	welove
24041	welovehh
24042	welt
24043	weltastratag
24044	weltbestekosmetikerin
24045	weltbild
24046	weltbildrichten
24047	weltenderweisheit
24048	welterbe
24049	welternährungspreis
24050	welternährungstag
24051	weltfest
24052	weltfremd
24053	weltfriedenstag
24054	weltherrschaft
24055	welthundetag
24056	weltjugendtag
24057	weltkatzentag
24058	weltkinderrat
24059	weltkindertag
24060	weltklasse
24061	weltklimabericht
24062	weltklimarat
24063	weltkrieg
24064	weltkulturerbe
24065	weltliebe
24066	weltlinkshändertag
24067	weltmädchentag
24068	weltmaedchentag
24069	weltmarkt
24070	weltmeister
24071	weltneuheit
24072	weltonline
24073	weltraum
24074	weltraumfahrstuhl
24075	weltreise
24076	weltschmerz
24077	weltsensation
24078	weltspiegel
24079	weltstadt
24080	welttierschutztag
24081	welttourismustag
24082	weltuntergang
24083	weltuntergangsgewitter
24084	weltvegetariertag
24085	weltweiteagrarwendejetzt
24086	weltwiederinordnung
24087	welzer
24088	welzowsüd
24089	wemauchimmer
24090	wemgehoertdiestadt
24091	wemgehörtberlin
24092	wemgenauwurdejetztwieetwasgetan
24093	wen
24094	wende
24095	wendelstein
24096	wendland
24097	wendlingen
24098	wendt
24099	wendtfilme
24100	wengawenga
24101	wenigstenswas
24102	wenndiekomieskommen
24103	wenngemüsesichbeimschneidenwehrt
24104	wennigsen
24105	wennkomplimentewiebeleidigungenklingen
24106	wennmankeineahnunghat
24107	wennmannichtallesselbermacht
24108	wennnichtjetztwanndann
24109	wennsbequemist
24110	wennschondennschon
24111	wennschondieganzewahrheitherrfuchs
24112	wennsnichtsotraurigwäre
24113	wennväterjägersind
24114	wentworthmiller
24115	wenwaehlen
24116	wenwählen
24117	wenzel
24118	weraufgibtverliert
24119	werb
24120	werbeblock
24121	werbekram
24122	werbemittel
24123	werbesendung
24124	werbeslogans
24125	werbespot
24126	werbespotshoot
24127	werbetweet
24128	werbeverbot
24129	werbinichwoundwievielebinicheigentlich
24130	werbung
24131	werbungfromhell
24132	werbungmach
24133	wercheinilltum
24134	werder
24135	werderbremen
24136	werdetnormal
24137	werewolf
24138	werft
24139	werftenpleite
24140	werhatderkann
24141	werheilthatrecht
24142	weristaluhut
24143	werk3
24144	werkanndennnochlachen
24145	werkstatt
24146	werkvertrag
24147	werkverträge
24148	werkverträgen
24149	werl
24150	wermelskirchen
24151	werne
24152	wernichtkämpfthatschonverloren
24153	wernichtszuverbergenhat
24154	wernigerode
24155	wernitz
24156	werra
24157	werrettetwen
24158	werschau
24159	wersich
24160	wersolldasglauben
24161	wert
24162	wertarbeit
24163	wertestudie
24164	werther
24165	wertkonservative
24166	wertrautsichnoch
24167	wertschöpfung
24168	wertvoll
24169	wertvolle
24170	wertvollerbeitragkritikungegerechtpersönlichmühegegebentollerwahlkampfnachvorneschauen
24171	werzahltwas
24172	werzuletztlacht
24173	wesel
24174	wesemann
24175	weser
24176	weserbergland
24177	weserburg
24178	weserstadion
24179	weserversalzung
24180	wesminster
24181	wesn
24182	wespennest
24183	wesseling
24184	wesselmann
24185	wessi
24186	wessling
24187	west
24188	westart
24189	westbank
24190	westen
24191	westend
24192	westentesten
24193	westerburg
24194	westeroswählt
24195	westerstede
24196	westersteder
24197	westerwald
24198	westerwaldes
24199	westerwave
24200	westerwelle
24201	westerwelles
24202	westeuropa
24203	westfal
24204	westfalen
24205	westfrankfurterkoenigshornisse
24206	westgate
24207	westgateattack
24208	westgatemall
24209	westhausen
24210	westlausitz
24211	westminster
24212	westmünsterland
24213	westpark
24214	westpol
24215	westwing
24216	wettbewerb
24217	wettbewerbsfähigkeit
24218	wette
24219	wettendas
24220	wettendass
24221	wetter
24222	wetterau
24223	wetterbild
24224	wetterfähnchenpolitik
24225	wetterfest
24226	wetterkopfschmerz
24227	wetterlage
24228	wetterpark
24229	wettervogel
24230	wetzlar
24231	wevelinghoven
24232	wevlinghoven
24233	weyerbusch
24234	weyhe
24235	wfbm
24236	wft
24237	wg
24238	wg13
24239	wggesucht
24240	wgs
24241	wgzimmer
24242	wh
24243	wha
24244	what
24245	whatafuck
24246	whatahack
24247	whatnext
24248	whatsapp
24249	whatsnext
24250	whatsthebigdeal
24251	whattheduck
24252	whatthefuck
24253	whatthefuzzysay
24254	whatweneed
24255	whd13
24256	whd2013
24257	wheelmap
24258	whi
24259	whilsteblower
24260	whist
24261	whistblowing
24262	whisteblowing
24263	whistle
24264	whistleb
24265	whistlebl
24266	whistleblo
24267	whistleblow
24268	whistleblower
24269	whistlebloweraw
24270	whistleblowerawar
24271	whistlebloweraward
24272	whistleblowern
24273	whistleblowerpreis
24274	whistleblowerpreises
24275	whistleblowers
24276	whistleblowerschutz
24277	whistleblowing
24278	whitecubegallery
24279	whitepaper
24280	whitleblower
24281	who
24282	whoisjohngalt
24283	whole
24284	whoomswhommswhomms
24285	whoops
24286	whudpz
24287	whuglz
24288	whyweneedfeminism
24289	wi
24290	wichtelgarten
24291	wichtig
24292	wichtigstersatz
24293	wichtigstesanliegen
24294	wickede
24295	wickedtunes
24296	wickert
24297	widerlich
24298	widerspruch
24299	widerstand
24300	widerstrebend
24301	widmann
24302	wie
24303	wie2010
24304	wiearschaufeimer
24305	wiebaden
24306	wiebitte
24307	wiedbaden
24308	wiedenbrück
24309	wieder
24310	wiederda
24311	wiedereröffnung
24312	wiedergeburt
24313	wiedergeltingen
24314	wiederherrsodasgeschirr
